9532, 0
9533, 1
9534, 0
9535, 1
9536, 1
9537, 0
9538, 1
9539, 0
9540, 0
9541, 0
9542, 0
9543, 1
9544, 0
9545, 0
9546, 1
9547, 1
9548, 0
9549, 0
9550, 1
9551, 1
9552, 0
9553, 1
9554, 1
9555, 1
9556, 0
9557, 0
9558, 1
9559, 0
9560, 1
9561, 1
9562, 1
9563, 1
9564, 1
9565, 1
9566, 1
9567, 0
9568, 0
9569, 0
9570, 0
9571, 1
9572, 0
9573, 1
9574, 0
9575, 1
9576, 0
9577, 1
9578, 0
9579, 0
9580, 0
9581, 1
9582, 1
9583, 0
9584, 1
9585, 1
9586, 0
9587, 1
9588, 0
9589, 0
9590, 0
9591, 0
9592, 1
9593, 0
9594, 0
9595, 1
9596, 0
9597, 1
9598, 0
9599, 1
9600, 0
9601, 1
9602, 0
9603, 0
9604, 0
9605, 1
9606, 0
9607, 0
9608, 1
9609, 1
9610, 0
9611, 0
9612, 0
9613, 1
9614, 0
9615, 1
9616, 0
9617, 0
9618, 1
9619, 1
9620, 1
9621, 0
9622, 1
9623, 1
9624, 0
9625, 0
9626, 1
9627, 1
9628, 0
9629, 1
9630, 0
9631, 0
9632, 0
9633, 0
9634, 1
9635, 0
9636, 0
9637, 0
9638, 0
9639, 1
9640, 1
9641, 1
9642, 0
9643, 1
9644, 1
9645, 0
9646, 1
9647, 0
9648, 1
9649, 1
9650, 1
9651, 0
9652, 1
9653, 0
9654, 0
9655, 0
9656, 0
9657, 1
9658, 0
9659, 1
9660, 0
9661, 0
9662, 0
9663, 0
9664, 1
9665, 1
9666, 1
9667, 1
9668, 0
9669, 1
9670, 1
9671, 1
9672, 1
9673, 1
9674, 0
9675, 0
9676, 0
9677, 0
9678, 1
9679, 1
9680, 1
9681, 1
9682, 0
9683, 1
9684, 1
9685, 0
9686, 0
9687, 0
9688, 1
9689, 1
9690, 0
9691, 1
9692, 1
9693, 1
9694, 0
9695, 1
9696, 1
9697, 0
9698, 0
9699, 0
9700, 1
9701, 1
9702, 1
9703, 1
9704, 1
9705, 0
9706, 1
9707, 1
9708, 1
9709, 0
9710, 1
9711, 1
9712, 1
9713, 0
9714, 1
9715, 0
9716, 1
9717, 0
9718, 0
9719, 0
9720, 1
9721, 1
9722, 0
9723, 0
9724, 1
9725, 1
9726, 0
9727, 1
9728, 1
9729, 1
9730, 0
9731, 1
9732, 0
9733, 1
9734, 0
9735, 0
9736, 1
9737, 1
9738, 0
9739, 1
9740, 1
9741, 0
9742, 1
9743, 0
9744, 0
9745, 1
9746, 1
9747, 0
9748, 1
9749, 1
9750, 1
9751, 0
9752, 0
9753, 1
9754, 1
9755, 1
9756, 1
9757, 1
9758, 0
9759, 0
9760, 1
9761, 0
9762, 1
9763, 0
9764, 1
9765, 0
9766, 0
9767, 0
9768, 0
9769, 1
9770, 1
9771, 0
9772, 0
9773, 0
9774, 0
9775, 1
9776, 0
9777, 0
9778, 0
9779, 1
9780, 1
9781, 1
9782, 1
9783, 0
9784, 0
9785, 0
9786, 0
9787, 1
9788, 1
9789, 1
9790, 0
9791, 0
9792, 0
9793, 0
9794, 0
9795, 1
9796, 1
9797, 1
9798, 0
9799, 0
9800, 0
9801, 0
9802, 1
9803, 0
9804, 1
9805, 1
9806, 0
9807, 1
9808, 0
9809, 0
9810, 1
9811, 1
9812, 1
9813, 0
9814, 0
9815, 0
9816, 0
9817, 0
9818, 0
9819, 1
9820, 1
9821, 0
9822, 0
9823, 1
9824, 1
9825, 0
9826, 0
9827, 1
9828, 0
9829, 0
9830, 1
9831, 1
9832, 0
9833, 0
9834, 1
9835, 1
9836, 1
9837, 1
9838, 0
9839, 1
9840, 1
9841, 1
9842, 0
9843, 1
9844, 1
9845, 1
9846, 0
9847, 1
9848, 1
9849, 0
9850, 0
9851, 1
9852, 1
9853, 1
9854, 1
9855, 0
9856, 1
9857, 1
9858, 1
9859, 0
9860, 0
9861, 1
9862, 0
9863, 1
9864, 0
9865, 0
9866, 0
9867, 1
9868, 1
9869, 1
9870, 0
9871, 1
9872, 1
9873, 0
9874, 0
9875, 0
9876, 1
9877, 1
9878, 0
9879, 0
9880, 0
9881, 0
9882, 1
9883, 0
9884, 0
9885, 0
9886, 1
9887, 0
9888, 0
9889, 0
9890, 1
9891, 0
9892, 0
9893, 0
9894, 1
9895, 1
9896, 0
9897, 0
9898, 1
9899, 1
9900, 0
9901, 0
9902, 0
9903, 1
9904, 1
9905, 1
9906, 1
9907, 0
9908, 1
9909, 1
9910, 0
9911, 0
9912, 1
9913, 1
9914, 1
9915, 1
9916, 0
9917, 1
9918, 1
9919, 1
9920, 0
9921, 1
9922, 1
9923, 1
9924, 1
9925, 1
9926, 1
9927, 0
9928, 1
9929, 0
9930, 0
9931, 0
9932, 0
9933, 1
9934, 0
9935, 1
9936, 0
9937, 0
9938, 1
9939, 0
9940, 1
9941, 1
9942, 0
9943, 0
9944, 0
9945, 0
9946, 1
9947, 0
9948, 1
9949, 1
9950, 1
9951, 1
9952, 1
9953, 1
9954, 0
9955, 0
9956, 1
9957, 1
9958, 1
9959, 1
9960, 0
9961, 0
9962, 1
9963, 0
9964, 1
9965, 0
9966, 1
9967, 1
9968, 1
9969, 1
9970, 0
9971, 0
9972, 1
9973, 1
9974, 0
9975, 0
9976, 0
9977, 0
9978, 1
9979, 1
9980, 1
9981, 0
9982, 0
9983, 1
9984, 1
9985, 1
9986, 1
9987, 1
9988, 0
9989, 1
9990, 0
9991, 0
9992, 0
9993, 1
9994, 1
9995, 1
9996, 0
9997, 1
9998, 1
9999, 1
10000, 1
10001, 0
10002, 0
10003, 0
10004, 0
10005, 0
10006, 1
10007, 1
10008, 1
10009, 0
10010, 0
10011, 0
10012, 1
10013, 0
10014, 1
10015, 0
10016, 1
10017, 0
10018, 1
10019, 0
10020, 0
10021, 0
10022, 1
10023, 1
10024, 0
10025, 0
10026, 0
10027, 1
10028, 0
10029, 0
10030, 0
10031, 1
10032, 0
10033, 0
10034, 0
10035, 0
10036, 0
10037, 1
10038, 0
10039, 1
10040, 1
10041, 1
10042, 1
10043, 1
10044, 1
10045, 1
10046, 0
10047, 0
10048, 1
10049, 1
10050, 0
10051, 1
10052, 0
10053, 0
10054, 1
10055, 1
10056, 1
10057, 0
10058, 1
10059, 1
10060, 1
10061, 1
10062, 0
10063, 1
10064, 1
10065, 0
10066, 1
10067, 1
10068, 1
10069, 0
10070, 1
10071, 1
10072, 0
10073, 0
10074, 1
10075, 0
10076, 1
10077, 1
10078, 1
10079, 1
10080, 1
10081, 1
10082, 1
10083, 1
10084, 0
10085, 0
10086, 1
10087, 0
10088, 0
10089, 1
10090, 0
10091, 1
10092, 1
10093, 1
10094, 1
10095, 0
10096, 1
10097, 0
10098, 1
10099, 0
10100, 1
10101, 0
10102, 1
10103, 0
10104, 1
10105, 1
10106, 0
10107, 0
10108, 0
10109, 0
10110, 0
10111, 0
10112, 0
10113, 1
10114, 0
10115, 0
10116, 0
10117, 1
10118, 0
10119, 0
10120, 1
10121, 0
10122, 0
10123, 1
10124, 1
10125, 1
10126, 1
10127, 1
10128, 0
10129, 0
10130, 0
10131, 0
10132, 1
10133, 0
10134, 1
10135, 0
10136, 0
10137, 1
10138, 0
10139, 0
10140, 0
10141, 0
10142, 0
10143, 0
10144, 0
10145, 1
10146, 0
10147, 0
10148, 1
10149, 1
10150, 0
10151, 1
10152, 0
10153, 1
10154, 0
10155, 0
10156, 1
10157, 0
10158, 0
10159, 0
10160, 0
10161, 1
10162, 1
10163, 1
10164, 0
10165, 0
10166, 1
10167, 1
10168, 1
10169, 0
10170, 0
10171, 1
10172, 1
10173, 0
10174, 0
10175, 0
10176, 0
10177, 0
10178, 1
10179, 0
10180, 1
10181, 1
10182, 1
10183, 0
10184, 1
10185, 1
10186, 0
10187, 0
10188, 0
10189, 1
10190, 0
10191, 1
10192, 1
10193, 1
10194, 0
10195, 1
10196, 1
10197, 0
10198, 1
10199, 0
10200, 1
10201, 0
10202, 0
10203, 0
10204, 0
10205, 1
10206, 0
10207, 1
10208, 1
10209, 0
10210, 0
10211, 1
10212, 0
10213, 1
10214, 1
10215, 0
10216, 0
10217, 0
10218, 0
10219, 0
10220, 0
10221, 1
10222, 1
10223, 1
10224, 0
10225, 1
10226, 0
10227, 0
10228, 1
10229, 1
10230, 0
10231, 1
10232, 1
10233, 1
10234, 0
10235, 1
10236, 0
10237, 1
10238, 1
10239, 1
10240, 0
10241, 1
10242, 0
10243, 0
10244, 1
10245, 1
10246, 0
10247, 1
10248, 1
10249, 1
10250, 1
10251, 1
10252, 0
10253, 0
10254, 1
10255, 1
10256, 1
10257, 0
10258, 1
10259, 0
10260, 1
10261, 1
10262, 0
10263, 1
10264, 1
10265, 0
10266, 1
10267, 0
10268, 0
10269, 0
10270, 1
10271, 1
10272, 1
10273, 1
10274, 1
10275, 1
10276, 0
10277, 0
10278, 1
10279, 0
10280, 1
10281, 1
10282, 1
10283, 1
10284, 1
10285, 1
10286, 0
10287, 0
10288, 0
10289, 0
10290, 0
10291, 1
10292, 0
10293, 0
10294, 1
10295, 0
10296, 0
10297, 0
10298, 1
10299, 1
10300, 1
10301, 0
10302, 1
10303, 1
10304, 1
10305, 1
10306, 0
10307, 1
10308, 1
10309, 1
10310, 1
10311, 0
10312, 1
10313, 0
10314, 1
10315, 1
10316, 1
10317, 1
10318, 1
10319, 0
10320, 1
10321, 0
10322, 0
10323, 1
10324, 1
10325, 0
10326, 1
10327, 0
10328, 0
10329, 0
10330, 0
10331, 1
10332, 0
10333, 1
10334, 0
10335, 1
10336, 0
10337, 0
10338, 0
10339, 0
10340, 0
10341, 0
10342, 0
10343, 1
10344, 0
10345, 1
10346, 0
10347, 0
10348, 1
10349, 0
10350, 0
10351, 0
10352, 1
10353, 1
10354, 1
10355, 1
10356, 1
10357, 1
10358, 1
10359, 1
10360, 1
10361, 1
10362, 1
10363, 1
10364, 1
10365, 0
10366, 0
10367, 1
10368, 1
10369, 1
10370, 1
10371, 1
10372, 0
10373, 1
10374, 1
10375, 1
10376, 0
10377, 1
10378, 1
10379, 0
10380, 0
10381, 0
10382, 0
10383, 0
10384, 1
10385, 1
10386, 0
10387, 0
10388, 1
10389, 0
10390, 1
10391, 1
10392, 1
10393, 1
10394, 0
10395, 1
10396, 0
10397, 0
10398, 0
10399, 1
10400, 0
10401, 0
10402, 0
10403, 0
10404, 1
10405, 0
10406, 1
10407, 1
10408, 0
10409, 0
10410, 0
10411, 1
10412, 1
10413, 1
10414, 1
10415, 0
10416, 1
10417, 0
10418, 1
10419, 0
10420, 1
10421, 0
10422, 0
10423, 0
10424, 1
10425, 1
10426, 0
10427, 1
10428, 1
10429, 1
10430, 1
10431, 1
10432, 0
10433, 1
10434, 0
10435, 1
10436, 1
10437, 1
10438, 1
10439, 1
10440, 1
10441, 0
10442, 0
10443, 0
10444, 1
10445, 0
10446, 1
10447, 0
10448, 0
10449, 1
10450, 1
10451, 1
10452, 1
10453, 0
10454, 1
10455, 1
10456, 0
10457, 0
10458, 0
10459, 1
10460, 1
10461, 1
10462, 1
10463, 1
10464, 1
10465, 1
10466, 1
10467, 0
10468, 1
10469, 1
10470, 1
10471, 0
10472, 0
10473, 1
10474, 1
10475, 0
10476, 1
10477, 0
10478, 0
10479, 1
10480, 1
10481, 1
10482, 1
10483, 0
10484, 0
10485, 0
10486, 1
10487, 0
10488, 0
10489, 1
10490, 0
10491, 0
10492, 0
10493, 1
10494, 1
10495, 1
10496, 0
10497, 1
10498, 0
10499, 0
10500, 0
10501, 1
10502, 1
10503, 1
10504, 0
10505, 0
10506, 1
10507, 0
10508, 0
10509, 0
10510, 1
10511, 1
10512, 1
10513, 0
10514, 1
10515, 1
10516, 1
10517, 0
10518, 0
10519, 0
10520, 1
10521, 0
10522, 0
10523, 1
10524, 1
10525, 1
10526, 1
10527, 0
10528, 1
10529, 0
10530, 0
10531, 0
10532, 1
10533, 0
10534, 1
10535, 0
10536, 1
10537, 1
10538, 1
10539, 0
10540, 1
10541, 0
10542, 1
10543, 1
10544, 0
10545, 1
10546, 0
10547, 0
10548, 0
10549, 1
10550, 0
10551, 0
10552, 1
10553, 1
10554, 0
10555, 1
10556, 1
10557, 1
10558, 0
10559, 1
10560, 1
10561, 1
10562, 1
10563, 0
10564, 1
10565, 0
10566, 1
10567, 1
10568, 0
10569, 0
10570, 0
10571, 0
10572, 1
10573, 0
10574, 0
10575, 0
10576, 0
10577, 1
10578, 0
10579, 0
10580, 0
10581, 1
10582, 0
10583, 0
10584, 1
10585, 1
10586, 1
10587, 0
10588, 1
10589, 0
10590, 1
10591, 1
10592, 1
10593, 0
10594, 0
10595, 1
10596, 0
10597, 1
10598, 0
10599, 1
10600, 1
10601, 0
10602, 1
10603, 0
10604, 0
10605, 0
10606, 0
10607, 1
10608, 1
10609, 1
10610, 0
10611, 0
10612, 1
10613, 1
10614, 0
10615, 1
10616, 1
10617, 0
10618, 1
10619, 1
10620, 0
10621, 0
10622, 1
10623, 0
10624, 0
10625, 0
10626, 0
10627, 0
10628, 0
10629, 0
10630, 0
10631, 0
10632, 1
10633, 1
10634, 0
10635, 1
10636, 0
10637, 0
10638, 0
10639, 0
10640, 1
10641, 0
10642, 1
10643, 0
10644, 1
10645, 0
10646, 1
10647, 0
10648, 0
10649, 0
10650, 1
10651, 0
10652, 1
10653, 0
10654, 1
10655, 1
10656, 1
10657, 0
10658, 0
10659, 1
10660, 0
10661, 0
10662, 0
10663, 1
10664, 1
10665, 1
10666, 0
10667, 0
10668, 0
10669, 1
10670, 1
10671, 0
10672, 0
10673, 1
10674, 0
10675, 1
10676, 0
10677, 1
10678, 1
10679, 0
10680, 0
10681, 1
10682, 0
10683, 1
10684, 0
10685, 0
10686, 0
10687, 0
10688, 1
10689, 1
10690, 1
10691, 1
10692, 0
10693, 1
10694, 0
10695, 1
10696, 0
10697, 0
10698, 1
10699, 1
10700, 0
10701, 1
10702, 0
10703, 0
10704, 1
10705, 0
10706, 1
10707, 0
10708, 1
10709, 0
10710, 1
10711, 0
10712, 1
10713, 0
10714, 0
10715, 1
10716, 1
10717, 1
10718, 1
10719, 1
10720, 1
10721, 0
10722, 0
10723, 0
10724, 1
10725, 1
10726, 0
10727, 1
10728, 1
10729, 1
10730, 0
10731, 0
10732, 1
10733, 1
10734, 0
10735, 0
10736, 1
10737, 0
10738, 1
10739, 0
10740, 1
10741, 1
10742, 1
10743, 1
10744, 1
10745, 0
10746, 1
10747, 1
10748, 0
10749, 0
10750, 0
10751, 0
10752, 1
10753, 1
10754, 0
10755, 1
10756, 1
10757, 0
10758, 1
10759, 0
10760, 0
10761, 1
10762, 0
10763, 1
10764, 0
10765, 0
10766, 1
10767, 1
10768, 0
10769, 1
10770, 0
10771, 1
10772, 1
10773, 0
